Query ID	Predicted EC number
D1Z9B4	EC:3.4.14.5
E3S9K3	EC:3.4.14.5
E9ETL5	EC:3.4.14.5
D4DEJ7	EC:3.4.13.19
C5FYZ3	EC:3.4.14.5
C5PCN6	EC:3.4.13.19
E9CV02	EC:3.4.13.19
P0DD37	EC:3.4.14.11
P0DH70	EC:2.5.1.19
A2QEK7	EC:3.4.14.5
P0DD47	EC:5.4.99.12
D4AQT0	EC:3.4.14.5
P86925	EC:6.5.1.3
C1GT79	EC:3.4.14.5
B8N076	EC:3.4.14.5
A4QYQ5	EC:3.4.14.5
F0XS04	EC:3.4.14.5
C7YYG9	EC:3.4.14.5
C0S7H1	EC:3.4.14.5
B6HFS8	EC:3.4.14.5
B2A951	EC:3.4.14.5
B2WC36	EC:3.4.14.5
D4DCG0	EC:3.4.14.5
P0DD55	EC:6.3.4.4
C1FZL3	EC:3.4.14.5
P0DA50	EC:6.3.2.4
Q0UVK7	EC:3.4.14.5
P0DB09	EC:2.5.1.15
Q9KQG2	EC:1.2.1.11
C4JQN7	EC:3.4.13.19
B8LWT1	EC:3.4.13.19
P0DB36	EC:2.1.1.74
C7LNQ3	EC:2.7.4.23
E3G1M3	EC:2.7.4.23
Q8ZQQ6	EC:2.1.1.197
D2C357	EC:2.7.4.23
E1SHE4	EC:2.7.4.23
A6SU94	EC:2.7.4.23
Q11C47	EC:2.7.4.23
Q63R14	EC:2.7.4.23
A1V0B1	EC:2.7.4.23
A6TH13	EC:2.7.4.23
Q7NWY0	EC:2.7.4.23
C4JYM4	EC:3.4.21.89
D4D5I1	EC:3.4.21.89
Q6CAG9	EC:3.4.21.89
Q8EDK8	EC:2.1.1.197
B8M5K5	EC:3.4.21.89
B6Q5G0	EC:3.4.21.89
D5GNC3	EC:3.4.21.89
Q8G3M4	EC:2.3.1.117
E3HCT1	EC:2.1.1.197
E3H9W1	EC:2.1.1.197
D8Q7Q5	EC:3.4.21.89
C9S8G0	EC:3.4.21.89
C0RJ73	EC:2.7.4.23
Q2QZ86	EC:2.3.3.8
Q2SBD7	EC:2.1.1.197
C1D5S5	EC:2.1.1.197
Q9LVY1	EC:2.6.1.5
Q7CH67	EC:2.1.1.197
A0L3L9	EC:2.1.1.197
C4K5L7	EC:2.1.1.197
Q53JY8	EC:2.3.3.8
O22718	EC:2.3.3.8
O80526	EC:2.3.3.8
Q8NRE3	EC:2.3.1.117
Q7MUB2	EC:2.1.1.197
Q47C02	EC:2.1.1.197
Q7VL11	EC:2.1.1.197
Q749W5	EC:2.1.1.197
B2IAI0	EC:2.1.1.197
C6V598	EC:2.1.1.197
A1WVM4	EC:2.1.1.197
E3J0E1	EC:2.7.4.23
A5DIZ8	EC:3.4.21.89
B6HC89	EC:3.4.21.89
Q67Y55	EC:2.6.1.5
B3PXI8	EC:2.7.4.23
A6W0X8	EC:2.1.1.197
Q6D3C1	EC:2.1.1.197
A4G5P1	EC:2.1.1.197
C6CWS7	EC:2.1.1.197
E4TI44	EC:2.1.1.197
Q57D38	EC:2.7.4.23
B1LY53	EC:2.7.4.23
A1T0U7	EC:2.7.4.23
C6DQZ2	EC:2.7.1.175
A4T432	EC:2.7.1.175
A1TH50	EC:2.7.1.175
E4QJB8	EC:2.1.1.197
A0PWI9	EC:2.7.1.175
E3G327	EC:2.1.1.197
Q6AA30	EC:2.3.1.117
Q9FN30	EC:2.6.1.5
Q9FN30	EC:2.6.1.1
Q89V30	EC:2.7.4.23
Q6FDV0	EC:2.1.1.197
Q9SXJ7	EC:3.6.1.3
A6UYW3	EC:2.1.1.197
A3DBD7	EC:2.1.1.197
Q2Y9Y6	EC:2.1.1.197
A4SGV9	EC:2.1.1.197
Q5ZT34	EC:2.1.1.197
A5TYK2	EC:2.7.1.175
Q1B1L0	EC:2.7.1.175
E6TMM3	EC:2.7.1.175
D0KG93	EC:2.7.4.23
O49814	EC:1.14.13.129
D8MPW4	EC:2.1.1.197
B0Y473	EC:3.4.21.63
D9SJ16	EC:2.1.1.197
A7E716	EC:3.4.21.89
C5E3W1	EC:3.4.21.89
Q9XEE9	EC:2.4.1.131
Q9LTG0	EC:1.14.13.129
O49815	EC:1.14.13.129
C1DLT0	EC:2.7.4.23
A3Q7Y6	EC:2.7.1.175
Q9M1T1	EC:5.3.1.13
A0R6D9	EC:2.7.1.175
Q73U39	EC:2.7.1.175
B2HLP4	EC:2.7.1.175
A9CKM5	EC:2.7.4.23
A5G2M7	EC:2.7.4.23
Q1GL02	EC:2.7.4.23
Q6D9W6	EC:2.7.4.23
C3K5M3	EC:2.7.4.23
A9MGI9	EC:2.7.4.23
Q9SZZ8	EC:1.14.13.129
A6V255	EC:2.7.4.23
Q6NBY8	EC:2.7.4.23
D2S9Y8	EC:2.3.1.117
Q2H1P3	EC:3.4.21.89
Q2QNG7	EC:2.3.3.8
Q9SGY2	EC:2.3.3.8
A6QX24	EC:3.4.21.89
C6HB29	EC:3.4.21.89
C0NKT8	EC:3.4.21.89
Q941T9	EC:2.7.7.13
Q6Z9A3	EC:2.7.7.13
Q8H1Q7	EC:2.7.7.13
A8QL52	EC:1.4.3.2
Q84JH5	EC:2.7.7.13
O22287	EC:2.7.7.13
C1D7Y5	EC:2.7.4.23
Q83WC3	EC:2.1.1.157
E3RR70	EC:3.4.21.89
P0DI84	EC:1.4.3.2
Q1XHL7	EC:2.7.11.14
A0QN14	EC:2.7.1.175
Q7WUM3	EC:2.7.1.175
O24379	EC:1.13.11.58
Q43189	EC:1.13.11.58
Q43191	EC:1.13.11.58
Q43190	EC:1.13.11.58
Q41238	EC:1.13.11.58
O22508	EC:1.13.11.58
O22507	EC:1.13.11.58
Q49HM9	EC:2.7.11.14
A8QL51	EC:1.4.3.2
B5AR80	EC:1.4.3.2
A3LXS1	EC:3.4.21.89
E1WTS2	EC:2.1.1.197
B7GHW9	EC:2.1.1.197
Q818X2	EC:2.1.1.197
Q64VX6	EC:2.1.1.197
A7GSD9	EC:2.1.1.197
Q9K623	EC:2.1.1.197
D5DIV9	EC:2.1.1.197
Q0VMD3	EC:2.1.1.197
C0Z787	EC:2.1.1.197
E6SRF9	EC:2.1.1.197
A4XB85	EC:2.3.1.117
Q7CKG8	EC:2.7.4.23
B3SGL0	EC:1.14.13.129
Q3SGK8	EC:2.7.4.23
Q609U9	EC:2.1.1.197
B6CZ17	EC:2.7.11.14
Q83E64	EC:2.1.1.197
B2WEL2	EC:3.4.21.89
Q8A7S9	EC:2.1.1.197
Q81MB2	EC:2.1.1.197
B6CZ18	EC:2.7.11.14
A8QL58	EC:1.4.3.2
Q9X9V6	EC:2.3.1.117
Q30RL0	EC:2.3.1.117
A6QAM9	EC:2.3.1.117
Q6BP15	EC:3.4.21.89
C5DDH1	EC:3.4.21.89
C5PA33	EC:3.4.21.89
E9CXH2	EC:3.4.21.89
E3QXY4	EC:3.4.21.89
Q5B8K4	EC:3.4.21.89
C7ZHK5	EC:3.4.21.89
F0XJH4	EC:3.4.21.89
Q6CMR5	EC:3.4.21.89
D2NS11	EC:2.3.1.117
O25343	EC:2.3.1.117
A6V1C2	EC:2.3.1.117
C0S3S0	EC:3.4.21.89
B5U6Y8	EC:1.4.3.2
Q0P823	EC:2.3.1.117
Q0CQC5	EC:3.4.21.89
D4AE59	EC:2.7.11.1
O82244	EC:2.4.1.258
Q9KPN7	EC:2.3.1.117
Q93VT8	EC:2.3.3.8
Q9C522	EC:2.3.3.8
C5CBB6	EC:2.3.1.117
Q7U0E7	EC:2.3.1.117
A0R2G5	EC:2.3.1.117
Q88MP1	EC:2.3.1.117
C4QXP7	EC:3.4.21.89
A6Q5J0	EC:2.3.1.117
E5A8D2	EC:3.4.21.89
E2RK09	EC:3.4.19.12
E1C213	EC:3.4.19.12
Q2UBW3	EC:3.4.21.89
E7F6T8	EC:3.4.19.12
Q5A869	EC:3.4.21.89
B9WKT4	EC:3.4.21.89
B2B3T2	EC:3.4.21.89
C5M4J6	EC:3.4.21.89
Q9FGX1	EC:2.3.3.8
Q83WC4	EC:2.1.1.156
Q9M2S0	EC:2.7.7.13
F1SRY5	EC:3.4.19.12
B0VXW0	EC:1.4.3.2
F1N5V1	EC:3.4.19.12
A1CL29	EC:3.4.21.89
Q759W4	EC:3.4.21.89
C5JJG5	EC:3.4.21.89
E4V4X0	EC:3.4.21.89
C5G8L5	EC:3.4.21.89
Q4WYF4	EC:3.4.21.89
A4RGA1	EC:3.4.21.89
A5DS09	EC:3.4.21.89
C4Y3D4	EC:3.4.21.89
C1GU90	EC:3.4.21.89
E7R7C4	EC:3.4.21.89
Q7RY44	EC:3.4.21.89
A1D6D8	EC:3.4.21.89
E9F8V9	EC:3.4.21.89
E9E796	EC:3.4.21.89
B0D4L0	EC:3.4.21.89
C5FQ45	EC:3.4.21.89
D3ZBE5	EC:2.7.11.1
Q29BT3	EC:6.3.5.7
Q75D84	EC:6.3.5.7
F1QAJ4	EC:6.3.5.7
C5P3I5	EC:6.3.5.7
B6U151	EC:6.3.5.7
C4YRY0	EC:6.3.5.7
Q5AK64	EC:6.3.5.7
P0CY19	EC:3.6.1.23
C7YSE7	EC:6.3.5.7
A0R5N0	EC:1.14.99.50
F4JLK2	EC:2.4.1.13
B0LT89	EC:2.7.11.1
Q4WEY4	EC:6.3.5.7
A0R5N1	EC:6.3.2.2
Q7QH64	EC:6.3.5.7
E2QUD0	EC:6.3.5.7
E0VSP9	EC:6.3.5.7
C5Y8Z8	EC:6.3.5.7
B2ATX1	EC:6.3.5.7
C0NYZ7	EC:6.3.5.7
Q17H91	EC:6.3.5.7
Q7SHZ2	EC:6.3.5.7
F7A3P2	EC:6.3.5.7
Q9LI77	EC:6.3.5.7
Q5AQN0	EC:6.3.5.7
Q7X8Z8	EC:6.3.5.7
Q25A68	EC:6.3.5.7
A8N8S3	EC:6.3.5.7
A4QR60	EC:6.3.5.7
B7PDC5	EC:6.3.5.7
A8CDT2	EC:5.4.99.39
Q5A6T5	EC:2.7.12.2
Q4P5V8	EC:6.3.5.7
E2QWQ2	EC:2.7.11.24
C8VBH4	EC:2.3.1.48
Q4FZT2	EC:3.1.1.89
C4YGK0	EC:2.7.11.24
A0R5M8	EC:2.1.1.44
D4A280	EC:2.7.11.1
E1BMN8	EC:2.7.11.24
P0CY25	EC:2.7.12.2
P0DH86	EC:2.7.11.1
Q4DRX4	EC:3.6.1.9
D3UX49	EC:3.1.4.53
E3QBC5	EC:3.6.1.9
Q9GYG4	EC:3.6.1.9
D5GIH1	EC:6.3.5.7
Q9KJ22	EC:2.1.1.156
P0CY29	EC:3.4.23.24
D1FP57	EC:2.3.2.27
P0CY21	EC:3.1.3.7
E0CTY1	EC:6.3.5.7
C4YRB7	EC:2.7.11.1
O69670	EC:3.5.1.118
A0R5M9	EC:3.5.1.118
Q5A1D3	EC:2.7.11.24
P0CY23	EC:2.7.11.1
P0CY24	EC:2.7.11.1
A8CDT3	EC:5.4.99.39
Q9KJ21	EC:2.1.1.157
F1RT67	EC:3.1.3.7
F1RT67	EC:3.1.3.25
C6L7U1	EC:2.3.2.27
F1SPM8	EC:2.7.11.1
F1MH24	EC:2.7.11.1
D4AD37	EC:3.1.3.7
D4AD37	EC:3.1.3.25
D1FP53	EC:2.3.2.27
P86974	EC:3.1.1.4
F6Y5S8	EC:3.1.3.7
F6Y5S8	EC:3.1.3.25
Q950U6	EC:1.6.5.3
A8NZ80	EC:3.6.1.9
Q7U4Z9	EC:2.1.1.161
O80662	EC:2.5.1.18
Q8NLB6	EC:1.14.13.24
A7YT82	EC:2.3.1.97
A4YGN0	EC:1.1.1.1
Q6CDL9	EC:3.6.1.9
Q8L7W5	EC:1.14.18.9
Q91821	EC:2.7.11.1
F1QGZ6	EC:2.7.11.1
P0CY20	EC:3.1.3.7
Q28GW8	EC:2.7.11.1
Q9SAA9	EC:1.14.13.70
Q839Z9	EC:3.1.4.53
B4P3Q9	EC:2.7.7.6
Q86BL4	EC:2.7.7.6
B4KEN8	EC:2.7.7.7
B4KEN8	EC:2.7.7.6
Q6C0M4	EC:6.3.5.7
Q9YI37	EC:6.2.1.5
Q1EC69	EC:1.14.18.9
Q9YI36	EC:6.2.1.4
Q52472	EC:1.1.1.122
A0QLV0	EC:1.1.98.2
Q2TX99	EC:3.6.1.9
Q9C6C8	EC:2.5.1.18
P0CY26	EC:3.4.23.24
P0CY27	EC:3.4.23.24
E3KAB5	EC:3.6.1.9
A4IF63	EC:2.3.2.27
Q31N27	EC:1.3.5.6
Q9FUS8	EC:2.5.1.18
Q0UFP3	EC:3.6.1.9
Q9ZW24	EC:2.5.1.18
Q9ZW26	EC:2.5.1.18
Q9M2W2	EC:2.5.1.18
Q9LZ06	EC:2.5.1.18
Q9ZRT5	EC:2.5.1.18
F4IA73	EC:2.5.1.18
P86955	EC:3.2.1.14
C5WZH0	EC:3.6.1.9
B2B5Q3	EC:3.6.1.9
Q8RWS6	EC:1.16.1.7
C8V8H4	EC:3.6.4.13
F4I4K7	EC:1.16.1.7
Q9FLW2	EC:1.16.1.7
Q0RVH7	EC:1.1.98.2
Q47WJ3	EC:3.1.4.53
F6HS55	EC:3.6.1.9
E3GCF1	EC:3.1.4.53
D3ZW55	EC:3.6.1.9
C4YNQ5	EC:3.4.23.24
Q9CA57	EC:2.5.1.18
A3LVK6	EC:3.6.1.9
Q9FUT0	EC:2.5.1.18
Q9LQ48	EC:2.5.1.18
Q9ZW28	EC:2.5.1.18
Q7Q4F5	EC:3.6.1.9
Q6BE25	EC:5.4.99.8
Q9SHH6	EC:2.5.1.18
Q9FHE1	EC:2.5.1.18
Q9M9F1	EC:2.5.1.18
Q9SR36	EC:2.5.1.18
Q9ZW30	EC:2.5.1.18
Q8GYM1	EC:2.5.1.18
Q9ZW29	EC:2.5.1.18
Q9ZW27	EC:2.5.1.18
B8BH95	EC:3.6.1.9
Q9SLP9	EC:5.4.99.8
Q9FUT1	EC:2.5.1.18
A4R1J6	EC:3.6.1.9
Q9SRY6	EC:2.5.1.18
B6TNW8	EC:3.6.1.9
E0VVF6	EC:3.6.1.9
Q6NDI4	EC:3.1.4.53
D8I5S8	EC:1.1.98.2
Q7XDP2	EC:3.6.1.9
Q9FUS6	EC:2.5.1.18
Q9FUS9	EC:2.5.1.18
B4Q572	EC:2.7.7.6
Q8IBP3	EC:3.6.1.9
Q9ZRW8	EC:2.5.1.18
Q6NMS0	EC:2.5.1.18
Q9C8M3	EC:2.5.1.18
Q8YLG0	EC:3.1.4.53
Q8DEI1	EC:3.1.4.53
A8C980	EC:5.4.99.39
A7RWC9	EC:3.6.1.9
F7H9X2	EC:2.3.2.27
Q1K4R6	EC:3.6.1.9
Q9LZI9	EC:2.5.1.18
D0MY11	EC:3.6.1.9
D5UYN8	EC:1.1.98.2
B1MIT2	EC:1.1.98.2
Q6CV82	EC:3.6.1.9
C7YTE3	EC:3.6.1.9
Q9FE46	EC:2.5.1.18
A8BKZ6	EC:3.6.1.9
F4P9L8	EC:3.6.1.9
Q9XC11	EC:1.1.98.2
D6ZA79	EC:1.1.98.2
Q7U7W2	EC:3.1.4.53
A5CWE4	EC:3.1.4.53
D3ZQG6	EC:2.3.2.27
C1FI13	EC:3.6.1.9
Q7U4Z8	EC:2.1.1.156
Q9VMW7	EC:3.6.1.9
B0XL39	EC:3.6.1.9
Q5KPF3	EC:3.6.1.9
D5VAD8	EC:3.1.4.53
C9RR52	EC:3.1.4.53
Q84TK0	EC:2.5.1.18
Q2NLA8	EC:3.6.1.9
F6Y089	EC:3.6.1.9
O80852	EC:2.5.1.18
Q8SS24	EC:3.6.1.9
Q6BIT7	EC:3.6.1.9
D2GXS7	EC:2.3.2.27
A9VE54	EC:3.6.1.9
C4YRQ5	EC:3.6.1.9
Q6FUV2	EC:3.6.1.9
Q2GW61	EC:3.6.1.9
Q4Q0V1	EC:3.6.1.9
E4W8Y2	EC:1.1.98.2
E6SFR5	EC:1.1.98.2
Q6NLB0	EC:2.5.1.18
C8XBB4	EC:1.1.98.2
C0NE84	EC:3.6.1.9
A5WVX0	EC:3.6.1.9
A8C981	EC:5.4.99.39
Q9LMM2	EC:1.16.1.7
C4YSF6	EC:3.4.23.24
P0DJ06	EC:3.4.23.24
Q4PD06	EC:3.6.1.9
Q9SHH7	EC:2.5.1.18
F1NLH9	EC:3.6.1.9
P92949	EC:1.16.1.7
Q9LZG7	EC:2.5.1.18
C1A2D8	EC:3.1.4.53
Q0RV73	EC:1.1.98.2
Q3KTM0	EC:1.16.1.7
D5GCI8	EC:3.6.1.9
Q752Z9	EC:3.6.1.9
Q9SHH8	EC:2.5.1.18
Q6IWZ0	EC:1.4.3.2
C4YMJ3	EC:3.4.23.24
Q4WTN9	EC:3.6.1.9
D2PT98	EC:1.1.98.2
E8NCH3	EC:1.1.98.2
A0QQJ4	EC:1.1.98.2
B8ZU74	EC:1.1.98.2
C0ZUD4	EC:1.1.98.2
Q93GX3	EC:3.1.4.53
D0L658	EC:1.1.98.2
C8V9B7	EC:3.6.1.9
A5GLK1	EC:3.1.4.53
Q5YNN4	EC:1.1.98.2
Q8L968	EC:3.6.1.9
Q4DBX5	EC:3.6.1.9
E6RHP9	EC:3.1.4.53
Q16YB3	EC:3.6.1.9
F1LP90	EC:2.7.11.1
Q4FQ25	EC:3.1.4.53
C5C430	EC:1.1.98.2
Q6P6U0	EC:2.7.10.2
A4T163	EC:1.1.98.2
Q5SH28	EC:2.4.1.18
O82139	EC:5.4.99.8
Q9FR37	EC:3.5.1.4
Q9SXV6	EC:5.4.99.8
Q2XPU6	EC:5.4.99.8
C9DPL5	EC:3.1.1.4
D2X8K2	EC:3.1.1.4
D7BMJ2	EC:2.4.99.16
P0DJ62	EC:3.1.1.4
Q8W3Z4	EC:5.4.99.8
B3A0M1	EC:2.7.8.27
C6A9K7	EC:2.4.99.16
Q8G784	EC:2.4.99.16
Q63T93	EC:2.4.99.16
B3A0M2	EC:2.7.8.27
Q8KAR6	EC:2.4.99.16
Q8AXY1	EC:3.1.1.4
Q38E55	EC:2.7.8.27
Q9I1W4	EC:2.4.99.16
Q3J3M8	EC:2.4.99.16
Q6L2Z8	EC:2.4.99.16
Q2RTZ1	EC:2.4.99.16
Q38E54	EC:2.7.8.27
Q2S498	EC:2.4.99.16
Q8W3Z3	EC:5.4.99.8
Q8PE50	EC:2.4.99.16
B3A0M0	EC:2.7.8.27
C8VCL4	EC:2.3.1.225
B3A0L9	EC:2.7.8.27
A0R1Y4	EC:2.4.1.18
P71741	EC:3.2.1.28
Q14AK4	EC:2.3.1.225
E3G5B9	EC:3.1.2.28
B3DYJ8	EC:2.4.99.16
B5BCV2	EC:3.1.2.28
A9MVB6	EC:3.1.2.28
B5QVK0	EC:3.1.2.28
A9ML30	EC:3.1.2.28
A6T644	EC:3.1.2.28
D5CHP5	EC:3.1.2.28
Q5UL10	EC:2.4.1.115
F1LM93	EC:2.7.10.2
A2RNT9	EC:3.4.21.107
Q9LRH8	EC:5.4.99.39
P0DJ86	EC:3.4.21.74
D9Q7U8	EC:2.4.99.16
B4TP70	EC:3.1.2.28
Q8W3Z1	EC:5.4.99.39
O82146	EC:5.4.99.39
Q1D651	EC:2.4.99.16
Q9MB42	EC:5.4.99.39
E7DN63	EC:5.4.99.39
Q8XA47	EC:2.7.13.3
E9AFX2	EC:2.7.8.27
A0R0W9	EC:3.2.1.28
Q7XJJ7	EC:3.5.1.4
A8XZP2	EC:3.6.1.9
Q8ZR29	EC:3.1.2.28
Q2KIP2	EC:2.7.11.1
O82140	EC:5.4.99.39
F8DT26	EC:2.4.1.10
P0CK31	EC:2.7.7.48
F8DVL8	EC:1.1.1.1
A8N4R8	EC:1.13.11.54
A8N4R7	EC:1.13.11.54
Q7WFT9	EC:2.3.1.251
Q59WJ5	EC:1.13.11.54
E9Q4S1	EC:3.1.4.53
B5VSC3	EC:6.3.2.17
F1M7Y5	EC:2.7.11.13
P0CK32	EC:2.7.7.48
C4YH95	EC:2.1.1.228
Q4KGQ4	EC:3.4.21.107
A6VUA4	EC:3.4.21.107
F4J2K2	EC:6.3.2.17
Q8W035	EC:6.3.2.17
F4K2A1	EC:6.3.2.17
C8VJ35	EC:2.1.1.228
A4H8F7	EC:2.1.1.228
Q2FWE1	EC:2.1.1.297
E7KIA3	EC:6.3.2.17
Q32GZ5	EC:2.1.1.297
P0DJA2	EC:1.1.1.1
E7Q9C7	EC:6.3.2.17
A9SS00	EC:1.13.11.54
P0DJA4	EC:3.2.1.26
A9CG70	EC:2.1.1.297
Q6SLM1	EC:3.1.1.4
Q814U1	EC:2.1.1.297
Q5E6T2	EC:2.1.1.297
Q81JX2	EC:2.1.1.297
B5DPF1	EC:2.1.1.228
Q8A1D7	EC:2.1.1.297
O51215	EC:2.1.1.297
Q7W022	EC:2.1.1.297
Q89XT8	EC:2.1.1.297
Q63QE9	EC:2.1.1.297
Q9XGP7	EC:2.1.1.104
C5WWY0	EC:1.13.11.54
C5X1F5	EC:1.13.11.54
A9SDW6	EC:1.13.11.54
F8DVG5	EC:3.2.1.26
F8DVG5	EC:3.2.1.7
Q8G3P4	EC:2.1.1.297
Q2G1Q2	EC:4.6.1.13
B3L2G0	EC:2.1.1.228
A8WHT1	EC:2.1.1.228
P0DJA7	EC:3.2.1.26
P0DJA7	EC:3.2.1.7
P0DJA8	EC:6.1.1.15
F8DT95	EC:6.1.1.15
Q6SLM2	EC:3.1.1.4
E7NMM0	EC:6.3.2.17
D7T737	EC:1.13.11.54
F7GSQ4	EC:2.1.1.228
Q2SL36	EC:3.4.21.107
Q8IRE4	EC:2.1.1.228
Q6NQ64	EC:2.1.1.228
B7G5J1	EC:2.1.1.228
C0H537	EC:2.1.1.228
Q8PC99	EC:2.1.1.297
Q7CIA2	EC:2.1.1.297
C7YK87	EC:2.1.1.228
C4M572	EC:2.1.1.228
Q3J2B7	EC:2.1.1.297
Q8DPZ3	EC:2.1.1.297
Q7ULT2	EC:2.1.1.297
Q9HVC8	EC:2.1.1.297
B8A5G9	EC:2.1.1.228
Q54WD6	EC:2.1.1.228
B3A0N3	EC:3.1.1.4
B7FTW3	EC:2.1.1.228
Q93YU6	EC:2.1.1.228
B1J4D7	EC:3.4.21.107
A5K6L0	EC:2.1.1.228
B0KV30	EC:3.4.21.107
Q7W4D1	EC:2.3.1.251
A4XSC0	EC:3.4.21.107
Q8SVV3	EC:2.1.1.228
Q8DHV7	EC:2.1.1.297
F6H2F8	EC:2.1.1.228
A5W8F5	EC:3.4.21.107
Q9K4E3	EC:2.1.1.297
Q0IHQ8	EC:2.7.11.1
Q4WX30	EC:2.1.1.228
Q8EAR4	EC:2.1.1.297
E0VLV0	EC:2.1.1.228
Q0UVC3	EC:2.1.1.228
Q6MU88	EC:2.1.1.297
Q2RFW1	EC:2.1.1.297
Q5F5B4	EC:2.1.1.297
Q7VDL7	EC:2.1.1.297
E1V4H2	EC:3.4.21.107
A0CC46	EC:2.1.1.228
F5HAU9	EC:2.1.1.228
F6AA62	EC:3.4.21.107
Q59TN1	EC:2.1.1.228
Q48EU9	EC:3.4.21.107
F4NUJ6	EC:2.1.1.228
Q5KBP2	EC:2.1.1.228
F6HH45	EC:2.1.1.228
Q16VC0	EC:2.1.1.228
C0NUP2	EC:2.1.1.228
A8WMD5	EC:1.13.11.54
E3WPP8	EC:2.1.1.228
Q7Q5Z3	EC:2.1.1.228
F7A355	EC:2.1.1.228
A8N339	EC:2.1.1.228
Q6SLM0	EC:3.1.1.4
Q2S0V8	EC:2.1.1.297
Q2RWE0	EC:2.1.1.297
Q6F0I4	EC:2.1.1.297
B5YIQ8	EC:2.1.1.297
A9T6G5	EC:2.1.1.228
D0NLC2	EC:2.1.1.228
Q9WYV8	EC:2.1.1.297
A0R213	EC:2.1.1.297
B7ZR30	EC:2.7.11.1
B4EYA9	EC:2.3.1.251
Q5KD76	EC:1.13.11.54
F2EP14	EC:2.3.1.251
Q5F783	EC:2.1.1.298
Q5X0J3	EC:2.3.1.251
Q5ZZI5	EC:2.3.1.251
Q5NEL0	EC:2.1.1.298
A5I9H6	EC:2.3.1.251
Q5X966	EC:2.3.1.251
D5T5P7	EC:2.3.1.251
D3HNB4	EC:2.3.1.251
Q93K12	EC:2.3.1.251
C1D6F2	EC:2.3.1.251
Q5PM92	EC:2.3.1.251
Q63SZ9	EC:2.1.1.298
Q7N3D3	EC:2.3.1.251
Q8ZR06	EC:2.3.1.251
Q8Z8I4	EC:2.3.1.251
C0PW57	EC:2.3.1.251
A6T684	EC:2.3.1.251
Q8ECQ4	EC:2.1.1.298
Q32DK7	EC:2.1.1.298
E3DK69	EC:2.3.1.251
Q8XBR9	EC:2.3.1.251
Q8KCD5	EC:2.1.1.297
F6HDT7	EC:1.13.11.54
A9SCJ6	EC:1.13.11.54
B0B9D1	EC:2.1.1.297
E9EUE8	EC:1.13.11.54
D0FUE8	EC:2.3.1.251
Q6DAS8	EC:2.3.1.251
F6VSS6	EC:2.1.1.228
E0J1Q4	EC:2.3.1.251
Q8F987	EC:2.1.1.297
Q2LZI9	EC:1.13.11.54
Q1II29	EC:2.1.1.297
Q9RXR2	EC:2.1.1.297
Q727D9	EC:2.1.1.297
B8E004	EC:2.1.1.297
Q831F7	EC:2.1.1.297
Q83AD8	EC:2.1.1.297
F4LAC2	EC:2.3.1.251
C6DIA0	EC:2.3.1.251
Q7NJS7	EC:2.1.1.297
A6H162	EC:2.1.1.297
P0DJB1	EC:2.1.1.297
D3BT31	EC:2.1.1.228
Q8Y4A9	EC:2.1.1.297
Q4UB74	EC:2.1.1.228
C5XX79	EC:2.1.1.228
P0CY44	EC:1.6.5.3
Q6CA67	EC:2.1.1.228
O84027	EC:2.1.1.297
B2VBK5	EC:2.3.1.251
Q9CHX0	EC:2.1.1.297
E3G4M5	EC:2.3.1.251
C7BTJ1	EC:2.3.1.251
Q89DG5	EC:2.1.1.298
Q748B2	EC:2.1.1.297
Q5NIA7	EC:2.1.1.297
Q4QCU9	EC:1.13.11.54
A7E4S9	EC:1.13.11.54
A9VCM7	EC:1.13.11.54
F7FKV1	EC:1.13.11.54
Q7RXR1	EC:1.13.11.54
E0W481	EC:1.13.11.54
A8AJI1	EC:2.3.1.251
D2TMR7	EC:2.3.1.251
D0KD36	EC:2.3.1.251
Q8FJZ7	EC:2.3.1.251
Q0TK50	EC:2.3.1.251
C6C6T1	EC:2.3.1.251
Q0WDE1	EC:2.1.1.298
C7Z9Z4	EC:1.13.11.54
C9XYQ1	EC:2.3.1.251
Q3ZUY0	EC:2.3.1.251
Q0UG91	EC:1.13.11.54
E3KY53	EC:1.13.11.54
Q5AQA3	EC:1.13.11.54
Q7SY52	EC:2.7.11.1
D3BH90	EC:1.13.11.54
E1BK52	EC:2.7.11.1
C3ZAH2	EC:1.13.11.54
E9PTG8	EC:2.7.11.1
Q4WDE1	EC:1.13.11.54
Q9A9T7	EC:2.1.1.297
E9Q612	EC:3.1.3.48
Q7VXJ6	EC:2.1.1.298
Q5E3U5	EC:2.1.1.298
Q324S0	EC:2.3.1.251
B2K0E2	EC:2.3.1.251
Q1C8Y7	EC:2.3.1.251
A1JM47	EC:2.3.1.251
Q2NSM3	EC:2.3.1.251
D2AA19	EC:2.3.1.251
D6DRS2	EC:2.3.1.251
Q8P7Q8	EC:2.1.1.298
D4HYT3	EC:2.3.1.251
A8GAF7	EC:2.3.1.251
Q97F67	EC:2.1.1.297
C0NZU2	EC:1.13.11.54
B7PRF6	EC:1.13.11.54
A9WBM9	EC:2.1.1.297
F6QS54	EC:1.13.11.54
Q8R619	EC:2.1.1.297
Q6CH03	EC:1.13.11.54
A5HY34	EC:2.1.1.297
F6W3G8	EC:1.13.11.54
F1NBT0	EC:2.7.11.1
F1NBT0	EC:2.7.11.25
D0ZCI3	EC:2.3.1.251
Q1RET8	EC:2.3.1.251
